Region,Country,Manager,Distributor,Distributor_Group,Product_Category,Month,Year,Value,Count
APAC,Japan,Bob,Distributor A,Group 1,Category 3,8,2024,2977,156
APAC,Japan,Bob,Distributor A,Group 2,Category 1,8,2024,4297,175
APAC,Japan,Bob,Distributor A,Group 2,Category 2,8,2024,2870,343
APAC,Japan,Bob,Distributor A,Group 2,Category 3,8,2024,2823,255
APAC,Japan,Bob,Distributor B,Group 1,Category 1,8,2024,2938,335
APAC,Japan,Bob,Distributor B,Group 1,Category 2,8,2024,1207,312
APAC,Japan,Bob,Distributor B,Group 1,Category 3,8,2024,2046,206
APAC,Japan,Bob,Distributor B,Group 2,Category 1,8,2024,1286,278
APAC,Japan,Bob,Distributor B,Group 2,Category 2,8,2024,4315,154
APAC,Japan,Bob,Distributor B,Group 2,Category 3,8,2024,4663,422
APAC,Japan,Bob,Distributor C,Group 1,Category 1,8,2024,2009,173
APAC,Japan,Bob,Distributor C,Group 1,Category 2,8,2024,1978,235
APAC,Japan,Bob,Distributor C,Group 1,Category 3,8,2024,1546,243
APAC,Japan,Bob,Distributor C,Group 2,Category 1,8,2024,3813,458
APAC,Japan,Bob,Distributor C,Group 2,Category 2,8,2024,1943,376
APAC,Japan,Bob,Distributor C,Group 2,Category 3,8,2024,2946,308
APAC,Japan,Bob,Distributor D,Group 1,Category 1,8,2024,1518,419
APAC,Japan,Bob,Distributor D,Group 1,Category 2,8,2024,4387,286
APAC,Japan,Bob,Distributor D,Group 1,Category 3,8,2024,2835,355
APAC,Japan,Bob,Distributor D,Group 2,Category 1,8,2024,2888,155
APAC,Japan,Bob,Distributor D,Group 2,Category 2,8,2024,2312,464
APAC,Japan,Bob,Distributor D,Group 2,Category 3,8,2024,4429,149
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,8,2024,1947,115
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,8,2024,2700,476
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,8,2024,2048,371
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,8,2024,4801,242
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,8,2024,1919,427
APAC,Japan,Charlie,Distributor A,Group 2,Category 3,8,2024,4697,139
APAC,Japan,Charlie,Distributor B,Group 1,Category 1,8,2024,3195,261
APAC,Japan,Charlie,Distributor B,Group 1,Category 2,8,2024,3051,146
APAC,Japan,Charlie,Distributor B,Group 1,Category 3,8,2024,1071,443
APAC,Japan,Charlie,Distributor B,Group 2,Category 1,8,2024,4681,192
APAC,Japan,Charlie,Distributor B,Group 2,Category 2,8,2024,2984,189
APAC,Japan,Charlie,Distributor B,Group 2,Category 3,8,2024,1336,267
APAC,Japan,Charlie,Distributor C,Group 1,Category 1,8,2024,2977,314
APAC,Japan,Charlie,Distributor C,Group 1,Category 2,8,2024,1024,338
APAC,Japan,Charlie,Distributor C,Group 1,Category 3,8,2024,2187,335
APAC,Japan,Charlie,Distributor C,Group 2,Category 1,8,2024,2494,345
APAC,Japan,Charlie,Distributor C,Group 2,Category 2,8,2024,2462,179
APAC,Japan,Charlie,Distributor C,Group 2,Category 3,8,2024,4985,103
APAC,Japan,Charlie,Distributor D,Group 1,Category 1,8,2024,2593,218
APAC,Japan,Charlie,Distributor D,Group 1,Category 2,8,2024,3628,176
APAC,Japan,Charlie,Distributor D,Group 1,Category 3,8,2024,4191,378
APAC,Japan,Charlie,Distributor D,Group 2,Category 1,8,2024,1143,267
APAC,Japan,Charlie,Distributor D,Group 2,Category 2,8,2024,3517,376
APAC,Japan,Charlie,Distributor D,Group 2,Category 3,8,2024,2967,306
APAC,Japan,David,Distributor A,Group 1,Category 1,8,2024,3643,426
APAC,Japan,David,Distributor A,Group 1,Category 2,8,2024,3481,438
APAC,Japan,David,Distributor A,Group 1,Category 3,8,2024,4709,205
APAC,Japan,David,Distributor A,Group 2,Category 1,8,2024,2028,469
APAC,Japan,David,Distributor A,Group 2,Category 2,8,2024,3808,178
APAC,Japan,David,Distributor A,Group 2,Category 3,8,2024,4574,488
APAC,Japan,David,Distributor B,Group 1,Category 1,8,2024,1445,257
APAC,Japan,David,Distributor B,Group 1,Category 2,8,2024,4110,447
APAC,Japan,David,Distributor B,Group 1,Category 3,8,2024,1776,195
APAC,Japan,David,Distributor B,Group 2,Category 1,8,2024,1190,161
APAC,Japan,David,Distributor B,Group 2,Category 2,8,2024,3929,362
APAC,Japan,David,Distributor B,Group 2,Category 3,8,2024,2024,383
APAC,Japan,David,Distributor C,Group 1,Category 1,8,2024,2074,486
APAC,Japan,David,Distributor C,Group 1,Category 2,8,2024,2814,239
APAC,Japan,David,Distributor C,Group 1,Category 3,8,2024,4177,176
APAC,Japan,David,Distributor C,Group 2,Category 1,8,2024,2344,231
APAC,Japan,David,Distributor C,Group 2,Category 2,8,2024,4532,261
APAC,Japan,David,Distributor C,Group 2,Category 3,8,2024,4128,387
APAC,Japan,David,Distributor D,Group 1,Category 1,8,2024,2923,453
APAC,Japan,David,Distributor D,Group 1,Category 2,8,2024,2165,331
APAC,Japan,David,Distributor D,Group 1,Category 3,8,2024,1017,301
APAC,Japan,David,Distributor D,Group 2,Category 1,8,2024,1550,293
APAC,Japan,David,Distributor D,Group 2,Category 2,8,2024,2269,439
APAC,Japan,David,Distributor D,Group 2,Category 3,8,2024,3173,236
APAC,India,Alice,Distributor A,Group 1,Category 1,8,2024,3427,158
APAC,India,Alice,Distributor A,Group 1,Category 2,8,2024,4048,480
APAC,India,Alice,Distributor A,Group 1,Category 3,8,2024,2375,167
APAC,India,Alice,Distributor A,Group 2,Category 1,8,2024,4565,412
APAC,India,Alice,Distributor A,Group 2,Category 2,8,2024,2983,480
APAC,India,Alice,Distributor A,Group 2,Category 3,8,2024,1677,166
APAC,India,Alice,Distributor B,Group 1,Category 1,8,2024,1713,107
APAC,India,Alice,Distributor B,Group 1,Category 2,8,2024,1865,305
APAC,India,Alice,Distributor B,Group 1,Category 3,8,2024,1135,316
APAC,India,Alice,Distributor B,Group 2,Category 1,8,2024,2395,177
APAC,India,Alice,Distributor B,Group 2,Category 2,8,2024,4214,438
APAC,India,Alice,Distributor B,Group 2,Category 3,8,2024,4455,366
APAC,India,Alice,Distributor C,Group 1,Category 1,8,2024,3314,201
APAC,India,Alice,Distributor C,Group 1,Category 2,8,2024,4367,190
APAC,India,Alice,Distributor C,Group 1,Category 3,8,2024,4180,194
APAC,India,Alice,Distributor C,Group 2,Category 1,8,2024,3043,441
APAC,India,Alice,Distributor C,Group 2,Category 2,8,2024,1313,203
APAC,India,Alice,Distributor C,Group 2,Category 3,8,2024,3887,445
APAC,India,Alice,Distributor D,Group 1,Category 1,8,2024,3113,196
APAC,India,Alice,Distributor D,Group 1,Category 2,8,2024,1103,440
APAC,India,Alice,Distributor D,Group 1,Category 3,8,2024,2982,173
APAC,India,Alice,Distributor D,Group 2,Category 1,8,2024,3915,229
APAC,India,Alice,Distributor D,Group 2,Category 2,8,2024,2431,131
APAC,India,Alice,Distributor D,Group 2,Category 3,8,2024,4520,106
APAC,India,Bob,Distributor A,Group 1,Category 1,8,2024,4979,352
APAC,India,Bob,Distributor A,Group 1,Category 2,8,2024,2491,371
APAC,India,Bob,Distributor A,Group 1,Category 3,8,2024,4609,191
APAC,India,Bob,Distributor A,Group 2,Category 1,8,2024,4889,403
APAC,India,Bob,Distributor A,Group 2,Category 2,8,2024,1174,108
APAC,India,Bob,Distributor A,Group 2,Category 3,8,2024,2536,123
APAC,India,Bob,Distributor B,Group 1,Category 1,8,2024,4748,446
APAC,India,Bob,Distributor B,Group 1,Category 2,8,2024,3712,248
APAC,India,Bob,Distributor B,Group 1,Category 3,8,2024,2577,134
APAC,India,Bob,Distributor B,Group 2,Category 1,8,2024,4574,391
APAC,India,Bob,Distributor B,Group 2,Category 2,8,2024,3038,424
APAC,India,Bob,Distributor B,Group 2,Category 3,8,2024,1234,498
APAC,India,Bob,Distributor C,Group 1,Category 1,8,2024,1025,371
APAC,India,Bob,Distributor C,Group 1,Category 2,8,2024,1487,206
APAC,India,Bob,Distributor C,Group 1,Category 3,8,2024,2793,478
APAC,India,Bob,Distributor C,Group 2,Category 1,8,2024,4716,211
APAC,India,Bob,Distributor C,Group 2,Category 2,8,2024,4063,377
APAC,India,Bob,Distributor C,Group 2,Category 3,8,2024,2354,372
APAC,India,Bob,Distributor D,Group 1,Category 1,8,2024,3816,326
APAC,India,Bob,Distributor D,Group 1,Category 2,8,2024,1769,103
APAC,India,Bob,Distributor D,Group 1,Category 3,8,2024,3431,239
APAC,India,Bob,Distributor D,Group 2,Category 1,8,2024,3094,440
APAC,India,Bob,Distributor D,Group 2,Category 2,8,2024,4516,187
APAC,India,Bob,Distributor D,Group 2,Category 3,8,2024,1162,111
APAC,India,Charlie,Distributor A,Group 1,Category 1,8,2024,3437,310
APAC,India,Charlie,Distributor A,Group 1,Category 2,8,2024,1010,306
APAC,India,Charlie,Distributor A,Group 1,Category 3,8,2024,4455,361
APAC,India,Charlie,Distributor A,Group 2,Category 1,8,2024,2209,363
APAC,India,Charlie,Distributor A,Group 2,Category 2,8,2024,1033,366
APAC,India,Charlie,Distributor A,Group 2,Category 3,8,2024,3319,304
APAC,India,Charlie,Distributor B,Group 1,Category 1,8,2024,3983,476
APAC,India,Charlie,Distributor B,Group 1,Category 2,8,2024,4371,391
APAC,India,Charlie,Distributor B,Group 1,Category 3,8,2024,3103,207
APAC,India,Charlie,Distributor B,Group 2,Category 1,8,2024,1655,114
APAC,India,Charlie,Distributor B,Group 2,Category 2,8,2024,3063,488
APAC,India,Charlie,Distributor B,Group 2,Category 3,8,2024,2268,333
APAC,India,Charlie,Distributor C,Group 1,Category 1,8,2024,3774,314
APAC,India,Charlie,Distributor C,Group 1,Category 2,8,2024,2266,198
APAC,India,Charlie,Distributor C,Group 1,Category 3,8,2024,2592,224
APAC,India,Charlie,Distributor C,Group 2,Category 1,8,2024,2833,243
APAC,India,Charlie,Distributor C,Group 2,Category 2,8,2024,1481,272
APAC,India,Charlie,Distributor C,Group 2,Category 3,8,2024,3289,216
APAC,India,Charlie,Distributor D,Group 1,Category 1,8,2024,2376,377
APAC,India,Charlie,Distributor D,Group 1,Category 2,8,2024,2940,306
APAC,India,Charlie,Distributor D,Group 1,Category 3,8,2024,3287,440
APAC,India,Charlie,Distributor D,Group 2,Category 1,8,2024,3022,490
APAC,India,Charlie,Distributor D,Group 2,Category 2,8,2024,4765,387
APAC,India,Charlie,Distributor D,Group 2,Category 3,8,2024,4962,251
APAC,India,David,Distributor A,Group 1,Category 1,8,2024,4904,344
APAC,India,David,Distributor A,Group 1,Category 2,8,2024,4785,208
APAC,India,David,Distributor A,Group 1,Category 3,8,2024,4772,272
APAC,India,David,Distributor A,Group 2,Category 1,8,2024,2645,341
APAC,India,David,Distributor A,Group 2,Category 2,8,2024,2459,172
APAC,India,David,Distributor A,Group 2,Category 3,8,2024,1353,452
APAC,India,David,Distributor B,Group 1,Category 1,8,2024,4398,300
APAC,India,David,Distributor B,Group 1,Category 2,8,2024,3632,436
APAC,India,David,Distributor B,Group 1,Category 3,8,2024,2872,105
APAC,India,David,Distributor B,Group 2,Category 1,8,2024,4664,393
APAC,India,David,Distributor B,Group 2,Category 2,8,2024,3110,251
APAC,India,David,Distributor B,Group 2,Category 3,8,2024,3980,355
APAC,India,David,Distributor C,Group 1,Category 1,8,2024,2602,427
APAC,India,David,Distributor C,Group 1,Category 2,8,2024,2696,343
APAC,India,David,Distributor C,Group 1,Category 3,8,2024,1320,421
APAC,India,David,Distributor C,Group 2,Category 1,8,2024,4868,173
APAC,India,David,Distributor C,Group 2,Category 2,8,2024,4984,337
APAC,India,David,Distributor C,Group 2,Category 3,8,2024,4164,359
APAC,India,David,Distributor D,Group 1,Category 1,8,2024,3813,333
APAC,India,David,Distributor D,Group 1,Category 2,8,2024,1773,192
APAC,India,David,Distributor D,Group 1,Category 3,8,2024,3409,402
APAC,India,David,Distributor D,Group 2,Category 1,8,2024,2970,207
APAC,India,David,Distributor D,Group 2,Category 2,8,2024,2262,331
APAC,India,David,Distributor D,Group 2,Category 3,8,2024,3418,431
EMEA,Germany,Alice,Distributor A,Group 1,Category 1,8,2024,2507,336
EMEA,Germany,Alice,Distributor A,Group 1,Category 2,8,2024,1078,471
EMEA,Germany,Alice,Distributor A,Group 1,Category 3,8,2024,4604,128
EMEA,Germany,Alice,Distributor A,Group 2,Category 1,8,2024,4804,384
EMEA,Germany,Alice,Distributor A,Group 2,Category 2,8,2024,1443,117
EMEA,Germany,Alice,Distributor A,Group 2,Category 3,8,2024,4498,271
EMEA,Germany,Alice,Distributor B,Group 1,Category 1,8,2024,4013,205
EMEA,Germany,Alice,Distributor B,Group 1,Category 2,8,2024,2286,426
EMEA,Germany,Alice,Distributor B,Group 1,Category 3,8,2024,4351,347
EMEA,Germany,Alice,Distributor B,Group 2,Category 1,8,2024,3130,412
EMEA,Germany,Alice,Distributor B,Group 2,Category 2,8,2024,1965,286
EMEA,Germany,Alice,Distributor B,Group 2,Category 3,8,2024,1025,464
EMEA,Germany,Alice,Distributor C,Group 1,Category 1,8,2024,4831,328
EMEA,Germany,Alice,Distributor C,Group 1,Category 2,8,2024,2089,391
EMEA,Germany,Alice,Distributor C,Group 1,Category 3,8,2024,1073,117
EMEA,Germany,Alice,Distributor C,Group 2,Category 1,8,2024,4849,272
EMEA,Germany,Alice,Distributor C,Group 2,Category 2,8,2024,4025,234
EMEA,Germany,Alice,Distributor C,Group 2,Category 3,8,2024,4009,313
EMEA,Germany,Alice,Distributor D,Group 1,Category 1,8,2024,4023,318
EMEA,Germany,Alice,Distributor D,Group 1,Category 2,8,2024,3606,130
EMEA,Germany,Alice,Distributor D,Group 1,Category 3,8,2024,1038,133
EMEA,Germany,Alice,Distributor D,Group 2,Category 1,8,2024,4784,403
EMEA,Germany,Alice,Distributor D,Group 2,Category 2,8,2024,3674,408
EMEA,Germany,Alice,Distributor D,Group 2,Category 3,8,2024,4466,451
EMEA,Germany,Bob,Distributor A,Group 1,Category 1,8,2024,1238,356
EMEA,Germany,Bob,Distributor A,Group 1,Category 2,8,2024,4450,274
EMEA,Germany,Bob,Distributor A,Group 1,Category 3,8,2024,1876,271
EMEA,Germany,Bob,Distributor A,Group 2,Category 1,8,2024,1689,435
EMEA,Germany,Bob,Distributor A,Group 2,Category 2,8,2024,3324,300
EMEA,Germany,Bob,Distributor A,Group 2,Category 3,8,2024,2658,193
EMEA,Germany,Bob,Distributor B,Group 1,Category 1,8,2024,1452,213
EMEA,Germany,Bob,Distributor B,Group 1,Category 2,8,2024,4976,200
EMEA,Germany,Bob,Distributor B,Group 1,Category 3,8,2024,2926,219
EMEA,Germany,Bob,Distributor B,Group 2,Category 1,8,2024,1223,157
EMEA,Germany,Bob,Distributor B,Group 2,Category 2,8,2024,3062,204
EMEA,Germany,Bob,Distributor B,Group 2,Category 3,8,2024,3221,388
EMEA,Germany,Bob,Distributor C,Group 1,Category 1,8,2024,3949,147
EMEA,Germany,Bob,Distributor C,Group 1,Category 2,8,2024,3550,291
EMEA,Germany,Bob,Distributor C,Group 1,Category 3,8,2024,3864,294
EMEA,Germany,Bob,Distributor C,Group 2,Category 1,8,2024,2428,278
EMEA,Germany,Bob,Distributor C,Group 2,Category 2,8,2024,1924,170
EMEA,Germany,Bob,Distributor C,Group 2,Category 3,8,2024,3878,283
EMEA,Germany,Bob,Distributor D,Group 1,Category 1,8,2024,4092,192
EMEA,Germany,Bob,Distributor D,Group 1,Category 2,8,2024,3692,131
EMEA,Germany,Bob,Distributor D,Group 1,Category 3,8,2024,1740,421
EMEA,Germany,Bob,Distributor D,Group 2,Category 1,8,2024,1842,426
EMEA,Germany,Bob,Distributor D,Group 2,Category 2,8,2024,2243,483
EMEA,Germany,Bob,Distributor D,Group 2,Category 3,8,2024,3840,418
EMEA,Germany,Charlie,Distributor A,Group 1,Category 1,8,2024,4165,250
EMEA,Germany,Charlie,Distributor A,Group 1,Category 2,8,2024,2523,493
EMEA,Germany,Charlie,Distributor A,Group 1,Category 3,8,2024,1625,432
EMEA,Germany,Charlie,Distributor A,Group 2,Category 1,8,2024,3765,380
EMEA,Germany,Charlie,Distributor A,Group 2,Category 2,8,2024,1468,293
EMEA,Germany,Charlie,Distributor A,Group 2,Category 3,8,2024,1481,390
EMEA,Germany,Charlie,Distributor B,Group 1,Category 1,8,2024,3592,138
EMEA,Germany,Charlie,Distributor B,Group 1,Category 2,8,2024,2074,198
EMEA,Germany,Charlie,Distributor B,Group 1,Category 3,8,2024,3098,429
EMEA,Germany,Charlie,Distributor B,Group 2,Category 1,8,2024,2772,254
EMEA,Germany,Charlie,Distributor B,Group 2,Category 2,8,2024,1259,345
EMEA,Germany,Charlie,Distributor B,Group 2,Category 3,8,2024,1552,394
EMEA,Germany,Charlie,Distributor C,Group 1,Category 1,8,2024,1525,133
EMEA,Germany,Charlie,Distributor C,Group 1,Category 2,8,2024,4121,240
EMEA,Germany,Charlie,Distributor C,Group 1,Category 3,8,2024,3503,426
EMEA,Germany,Charlie,Distributor C,Group 2,Category 1,8,2024,4575,422
EMEA,Germany,Charlie,Distributor C,Group 2,Category 2,8,2024,2656,177
EMEA,Germany,Charlie,Distributor C,Group 2,Category 3,8,2024,3692,193
EMEA,Germany,Charlie,Distributor D,Group 1,Category 1,8,2024,1834,112
EMEA,Germany,Charlie,Distributor D,Group 1,Category 2,8,2024,4826,409
EMEA,Germany,Charlie,Distributor D,Group 1,Category 3,8,2024,3016,316
EMEA,Germany,Charlie,Distributor D,Group 2,Category 1,8,2024,1136,141
EMEA,Germany,Charlie,Distributor D,Group 2,Category 2,8,2024,1682,498
EMEA,Germany,Charlie,Distributor D,Group 2,Category 3,8,2024,3564,438
EMEA,Germany,David,Distributor A,Group 1,Category 1,8,2024,1526,130
EMEA,Germany,David,Distributor A,Group 1,Category 2,8,2024,1552,437
EMEA,Germany,David,Distributor A,Group 1,Category 3,8,2024,1321,221
EMEA,Germany,David,Distributor A,Group 2,Category 1,8,2024,3659,307
EMEA,Germany,David,Distributor A,Group 2,Category 2,8,2024,4715,277
EMEA,Germany,David,Distributor A,Group 2,Category 3,8,2024,1231,440
EMEA,Germany,David,Distributor B,Group 1,Category 1,8,2024,3653,479
EMEA,Germany,David,Distributor B,Group 1,Category 2,8,2024,3846,201
EMEA,Germany,David,Distributor B,Group 1,Category 3,8,2024,4811,427
EMEA,Germany,David,Distributor B,Group 2,Category 1,8,2024,2534,398
EMEA,Germany,David,Distributor B,Group 2,Category 2,8,2024,4740,309
EMEA,Germany,David,Distributor B,Group 2,Category 3,8,2024,1793,323
EMEA,Germany,David,Distributor C,Group 1,Category 1,8,2024,3658,220
EMEA,Germany,David,Distributor C,Group 1,Category 2,8,2024,3088,230
EMEA,Germany,David,Distributor C,Group 1,Category 3,8,2024,1280,404
EMEA,Germany,David,Distributor C,Group 2,Category 1,8,2024,2817,220
EMEA,Germany,David,Distributor C,Group 2,Category 2,8,2024,1659,315
EMEA,Germany,David,Distributor C,Group 2,Category 3,8,2024,4556,122
EMEA,Germany,David,Distributor D,Group 1,Category 1,8,2024,4579,391
EMEA,Germany,David,Distributor D,Group 1,Category 2,8,2024,4586,271
EMEA,Germany,David,Distributor D,Group 1,Category 3,8,2024,3204,391
EMEA,Germany,David,Distributor D,Group 2,Category 1,8,2024,4659,495
EMEA,Germany,David,Distributor D,Group 2,Category 2,8,2024,3863,324
EMEA,Germany,David,Distributor D,Group 2,Category 3,8,2024,1167,493
EMEA,UK,Alice,Distributor A,Group 1,Category 1,8,2024,2940,156
EMEA,UK,Alice,Distributor A,Group 1,Category 2,8,2024,2256,226
EMEA,UK,Alice,Distributor A,Group 1,Category 3,8,2024,4963,183
EMEA,UK,Alice,Distributor A,Group 2,Category 1,8,2024,2969,382
EMEA,UK,Alice,Distributor A,Group 2,Category 2,8,2024,2169,483
EMEA,UK,Alice,Distributor A,Group 2,Category 3,8,2024,4044,344
EMEA,UK,Alice,Distributor B,Group 1,Category 1,8,2024,1348,335
EMEA,UK,Alice,Distributor B,Group 1,Category 2,8,2024,1597,469
EMEA,UK,Alice,Distributor B,Group 1,Category 3,8,2024,4196,415
EMEA,UK,Alice,Distributor B,Group 2,Category 1,8,2024,1292,121
EMEA,UK,Alice,Distributor B,Group 2,Category 2,8,2024,4958,321
EMEA,UK,Alice,Distributor B,Group 2,Category 3,8,2024,4805,217
EMEA,UK,Alice,Distributor C,Group 1,Category 1,8,2024,4339,250
EMEA,UK,Alice,Distributor C,Group 1,Category 2,8,2024,4997,447
EMEA,UK,Alice,Distributor C,Group 1,Category 3,8,2024,2533,458
EMEA,UK,Alice,Distributor C,Group 2,Category 1,8,2024,4095,162
EMEA,UK,Alice,Distributor C,Group 2,Category 2,8,2024,3064,215
EMEA,UK,Alice,Distributor C,Group 2,Category 3,8,2024,4362,179
EMEA,UK,Alice,Distributor D,Group 1,Category 1,8,2024,1231,412
EMEA,UK,Alice,Distributor D,Group 1,Category 2,8,2024,3220,482
EMEA,UK,Alice,Distributor D,Group 1,Category 3,8,2024,2194,156
EMEA,UK,Alice,Distributor D,Group 2,Category 1,8,2024,1409,298
EMEA,UK,Alice,Distributor D,Group 2,Category 2,8,2024,2913,419
EMEA,UK,Alice,Distributor D,Group 2,Category 3,8,2024,2952,401
EMEA,UK,Bob,Distributor A,Group 1,Category 1,8,2024,2726,296
EMEA,UK,Bob,Distributor A,Group 1,Category 2,8,2024,3044,200
EMEA,UK,Bob,Distributor A,Group 1,Category 3,8,2024,3319,301
EMEA,UK,Bob,Distributor A,Group 2,Category 1,8,2024,1722,349
EMEA,UK,Bob,Distributor A,Group 2,Category 2,8,2024,2516,408
EMEA,UK,Bob,Distributor A,Group 2,Category 3,8,2024,1183,401
EMEA,UK,Bob,Distributor B,Group 1,Category 1,8,2024,2257,381
EMEA,UK,Bob,Distributor B,Group 1,Category 2,8,2024,1289,124
EMEA,UK,Bob,Distributor B,Group 1,Category 3,8,2024,3895,212
EMEA,UK,Bob,Distributor B,Group 2,Category 1,8,2024,1800,265
EMEA,UK,Bob,Distributor B,Group 2,Category 2,8,2024,4389,387
EMEA,UK,Bob,Distributor B,Group 2,Category 3,8,2024,4625,209
EMEA,UK,Bob,Distributor C,Group 1,Category 1,8,2024,2359,454
EMEA,UK,Bob,Distributor C,Group 1,Category 2,8,2024,1023,309
EMEA,UK,Bob,Distributor C,Group 1,Category 3,8,2024,4572,246
EMEA,UK,Bob,Distributor C,Group 2,Category 1,8,2024,4813,142
EMEA,UK,Bob,Distributor C,Group 2,Category 2,8,2024,3164,243
EMEA,UK,Bob,Distributor C,Group 2,Category 3,8,2024,2813,171
EMEA,UK,Bob,Distributor D,Group 1,Category 1,8,2024,2937,256
EMEA,UK,Bob,Distributor D,Group 1,Category 2,8,2024,4243,146
EMEA,UK,Bob,Distributor D,Group 1,Category 3,8,2024,1880,134
EMEA,UK,Bob,Distributor D,Group 2,Category 1,8,2024,4620,483
EMEA,UK,Bob,Distributor D,Group 2,Category 2,8,2024,3560,461
EMEA,UK,Bob,Distributor D,Group 2,Category 3,8,2024,4317,141
EMEA,UK,Charlie,Distributor A,Group 1,Category 1,8,2024,1118,385
EMEA,UK,Charlie,Distributor A,Group 1,Category 2,8,2024,4402,129
EMEA,UK,Charlie,Distributor A,Group 1,Category 3,8,2024,3061,134
EMEA,UK,Charlie,Distributor A,Group 2,Category 1,8,2024,1258,375
EMEA,UK,Charlie,Distributor A,Group 2,Category 2,8,2024,1693,387
EMEA,UK,Charlie,Distributor A,Group 2,Category 3,8,2024,4436,183
EMEA,UK,Charlie,Distributor B,Group 1,Category 1,8,2024,1517,103
EMEA,UK,Charlie,Distributor B,Group 1,Category 2,8,2024,4734,368
EMEA,UK,Charlie,Distributor B,Group 1,Category 3,8,2024,3555,315
EMEA,UK,Charlie,Distributor B,Group 2,Category 1,8,2024,2941,447
EMEA,UK,Charlie,Distributor B,Group 2,Category 2,8,2024,4735,433
EMEA,UK,Charlie,Distributor B,Group 2,Category 3,8,2024,1535,286
EMEA,UK,Charlie,Distributor C,Group 1,Category 1,8,2024,2076,262
EMEA,UK,Charlie,Distributor C,Group 1,Category 2,8,2024,4515,256
EMEA,UK,Charlie,Distributor C,Group 1,Category 3,8,2024,1920,105
EMEA,UK,Charlie,Distributor C,Group 2,Category 1,8,2024,4124,422
EMEA,UK,Charlie,Distributor C,Group 2,Category 2,8,2024,3901,273
EMEA,UK,Charlie,Distributor C,Group 2,Category 3,8,2024,4291,296
EMEA,UK,Charlie,Distributor D,Group 1,Category 1,8,2024,3329,267
EMEA,UK,Charlie,Distributor D,Group 1,Category 2,8,2024,4934,203
EMEA,UK,Charlie,Distributor D,Group 1,Category 3,8,2024,2995,213
EMEA,UK,Charlie,Distributor D,Group 2,Category 1,8,2024,4294,349
EMEA,UK,Charlie,Distributor D,Group 2,Category 2,8,2024,4364,371
EMEA,UK,Charlie,Distributor D,Group 2,Category 3,8,2024,4724,123
EMEA,UK,David,Distributor A,Group 1,Category 1,8,2024,4745,136
EMEA,UK,David,Distributor A,Group 1,Category 2,8,2024,3744,456
EMEA,UK,David,Distributor A,Group 1,Category 3,8,2024,3601,487
EMEA,UK,David,Distributor A,Group 2,Category 1,8,2024,2092,251
EMEA,UK,David,Distributor A,Group 2,Category 2,8,2024,4934,241
EMEA,UK,David,Distributor A,Group 2,Category 3,8,2024,3421,290
EMEA,UK,David,Distributor B,Group 1,Category 1,8,2024,3365,302
EMEA,UK,David,Distributor B,Group 1,Category 2,8,2024,1254,193
EMEA,UK,David,Distributor B,Group 1,Category 3,8,2024,2660,106
EMEA,UK,David,Distributor B,Group 2,Category 1,8,2024,1988,261
EMEA,UK,David,Distributor B,Group 2,Category 2,8,2024,4396,234
EMEA,UK,David,Distributor B,Group 2,Category 3,8,2024,4516,416
EMEA,UK,David,Distributor C,Group 1,Category 1,8,2024,4622,330
EMEA,UK,David,Distributor C,Group 1,Category 2,8,2024,4339,443
EMEA,UK,David,Distributor C,Group 1,Category 3,8,2024,2701,438
EMEA,UK,David,Distributor C,Group 2,Category 1,8,2024,4609,448
EMEA,UK,David,Distributor C,Group 2,Category 2,8,2024,4100,438
EMEA,UK,David,Distributor C,Group 2,Category 3,8,2024,4842,400
EMEA,UK,David,Distributor D,Group 1,Category 1,8,2024,2744,304
EMEA,UK,David,Distributor D,Group 1,Category 2,8,2024,4847,426
EMEA,UK,David,Distributor D,Group 1,Category 3,8,2024,3798,498
EMEA,UK,David,Distributor D,Group 2,Category 1,8,2024,4186,457
EMEA,UK,David,Distributor D,Group 2,Category 2,8,2024,1553,132
EMEA,UK,David,Distributor D,Group 2,Category 3,8,2024,4790,396
EMEA,France,Alice,Distributor A,Group 1,Category 1,8,2024,2848,367
EMEA,France,Alice,Distributor A,Group 1,Category 2,8,2024,4366,200
EMEA,France,Alice,Distributor A,Group 1,Category 3,8,2024,4372,387
EMEA,France,Alice,Distributor A,Group 2,Category 1,8,2024,2257,403
EMEA,France,Alice,Distributor A,Group 2,Category 2,8,2024,2068,138
EMEA,France,Alice,Distributor A,Group 2,Category 3,8,2024,3415,442
EMEA,France,Alice,Distributor B,Group 1,Category 1,8,2024,4266,435
EMEA,France,Alice,Distributor B,Group 1,Category 2,8,2024,2500,173
EMEA,France,Alice,Distributor B,Group 1,Category 3,8,2024,2709,137
EMEA,France,Alice,Distributor B,Group 2,Category 1,8,2024,4075,365
EMEA,France,Alice,Distributor B,Group 2,Category 2,8,2024,3959,368
EMEA,France,Alice,Distributor B,Group 2,Category 3,8,2024,4337,222
EMEA,France,Alice,Distributor C,Group 1,Category 1,8,2024,3631,211
EMEA,France,Alice,Distributor C,Group 1,Category 2,8,2024,4654,440
