Region,Country,Manager,Distributor,Distributor_Group,Product_Category,Month,Year,Value,Count
NA,USA,David,Distributor C,Group 1,Category 3,8,2024,261,40
NA,USA,David,Distributor C,Group 2,Category 1,8,2024,494,98
NA,USA,David,Distributor C,Group 2,Category 2,8,2024,989,73
NA,USA,David,Distributor C,Group 2,Category 3,8,2024,433,78
NA,USA,David,Distributor D,Group 1,Category 1,8,2024,579,88
NA,USA,David,Distributor D,Group 1,Category 2,8,2024,207,96
NA,USA,David,Distributor D,Group 1,Category 3,8,2024,879,40
NA,USA,David,Distributor D,Group 2,Category 1,8,2024,363,28
NA,USA,David,Distributor D,Group 2,Category 2,8,2024,928,68
NA,USA,David,Distributor D,Group 2,Category 3,8,2024,526,47
NA,Canada,Alice,Distributor A,Group 1,Category 1,8,2024,916,72
NA,Canada,Alice,Distributor A,Group 1,Category 2,8,2024,216,83
NA,Canada,Alice,Distributor A,Group 1,Category 3,8,2024,340,33
NA,Canada,Alice,Distributor A,Group 2,Category 1,8,2024,693,32
NA,Canada,Alice,Distributor A,Group 2,Category 2,8,2024,618,88
NA,Canada,Alice,Distributor A,Group 2,Category 3,8,2024,759,26
NA,Canada,Alice,Distributor B,Group 1,Category 1,8,2024,377,83
NA,Canada,Alice,Distributor B,Group 1,Category 2,8,2024,721,42
NA,Canada,Alice,Distributor B,Group 1,Category 3,8,2024,694,34
NA,Canada,Alice,Distributor B,Group 2,Category 1,8,2024,462,87
NA,Canada,Alice,Distributor B,Group 2,Category 2,8,2024,714,21
NA,Canada,Alice,Distributor B,Group 2,Category 3,8,2024,979,72
NA,Canada,Alice,Distributor C,Group 1,Category 1,8,2024,632,36
NA,Canada,Alice,Distributor C,Group 1,Category 2,8,2024,611,89
NA,Canada,Alice,Distributor C,Group 1,Category 3,8,2024,636,20
NA,Canada,Alice,Distributor C,Group 2,Category 1,8,2024,498,85
NA,Canada,Alice,Distributor C,Group 2,Category 2,8,2024,464,32
NA,Canada,Alice,Distributor C,Group 2,Category 3,8,2024,813,65
NA,Canada,Alice,Distributor D,Group 1,Category 1,8,2024,683,61
NA,Canada,Alice,Distributor D,Group 1,Category 2,8,2024,636,60
NA,Canada,Alice,Distributor D,Group 1,Category 3,8,2024,508,34
NA,Canada,Alice,Distributor D,Group 2,Category 1,8,2024,947,64
NA,Canada,Alice,Distributor D,Group 2,Category 2,8,2024,815,46
NA,Canada,Alice,Distributor D,Group 2,Category 3,8,2024,357,78
NA,Canada,Bob,Distributor A,Group 1,Category 1,8,2024,775,59
NA,Canada,Bob,Distributor A,Group 1,Category 2,8,2024,695,79
NA,Canada,Bob,Distributor A,Group 1,Category 3,8,2024,944,35
NA,Canada,Bob,Distributor A,Group 2,Category 1,8,2024,788,25
NA,Canada,Bob,Distributor A,Group 2,Category 2,8,2024,311,83
NA,Canada,Bob,Distributor A,Group 2,Category 3,8,2024,284,34
NA,Canada,Bob,Distributor B,Group 1,Category 1,8,2024,754,71
NA,Canada,Bob,Distributor B,Group 1,Category 2,8,2024,237,78
NA,Canada,Bob,Distributor B,Group 1,Category 3,8,2024,956,84
NA,Canada,Bob,Distributor B,Group 2,Category 1,8,2024,583,93
NA,Canada,Bob,Distributor B,Group 2,Category 2,8,2024,972,42
NA,Canada,Bob,Distributor B,Group 2,Category 3,8,2024,920,95
NA,Canada,Bob,Distributor C,Group 1,Category 1,8,2024,937,57
NA,Canada,Bob,Distributor C,Group 1,Category 2,8,2024,227,28
NA,Canada,Bob,Distributor C,Group 1,Category 3,8,2024,830,49
NA,Canada,Bob,Distributor C,Group 2,Category 1,8,2024,646,37
NA,Canada,Bob,Distributor C,Group 2,Category 2,8,2024,553,90
NA,Canada,Bob,Distributor C,Group 2,Category 3,8,2024,965,21
NA,Canada,Bob,Distributor D,Group 1,Category 1,8,2024,718,43
NA,Canada,Bob,Distributor D,Group 1,Category 2,8,2024,701,56
NA,Canada,Bob,Distributor D,Group 1,Category 3,8,2024,210,89
NA,Canada,Bob,Distributor D,Group 2,Category 1,8,2024,478,53
NA,Canada,Bob,Distributor D,Group 2,Category 2,8,2024,213,47
NA,Canada,Bob,Distributor D,Group 2,Category 3,8,2024,659,42
NA,Canada,Charlie,Distributor A,Group 1,Category 1,8,2024,336,28
NA,Canada,Charlie,Distributor A,Group 1,Category 2,8,2024,931,46
NA,Canada,Charlie,Distributor A,Group 1,Category 3,8,2024,708,58
NA,Canada,Charlie,Distributor A,Group 2,Category 1,8,2024,742,40
NA,Canada,Charlie,Distributor A,Group 2,Category 2,8,2024,380,84
NA,Canada,Charlie,Distributor A,Group 2,Category 3,8,2024,935,51
NA,Canada,Charlie,Distributor B,Group 1,Category 1,8,2024,918,66
NA,Canada,Charlie,Distributor B,Group 1,Category 2,8,2024,773,78
NA,Canada,Charlie,Distributor B,Group 1,Category 3,8,2024,854,81
NA,Canada,Charlie,Distributor B,Group 2,Category 1,8,2024,262,71
NA,Canada,Charlie,Distributor B,Group 2,Category 2,8,2024,287,69
NA,Canada,Charlie,Distributor B,Group 2,Category 3,8,2024,716,49
NA,Canada,Charlie,Distributor C,Group 1,Category 1,8,2024,673,75
NA,Canada,Charlie,Distributor C,Group 1,Category 2,8,2024,691,39
NA,Canada,Charlie,Distributor C,Group 1,Category 3,8,2024,583,58
NA,Canada,Charlie,Distributor C,Group 2,Category 1,8,2024,722,22
NA,Canada,Charlie,Distributor C,Group 2,Category 2,8,2024,978,89
NA,Canada,Charlie,Distributor C,Group 2,Category 3,8,2024,820,69
NA,Canada,Charlie,Distributor D,Group 1,Category 1,8,2024,503,83
NA,Canada,Charlie,Distributor D,Group 1,Category 2,8,2024,485,55
NA,Canada,Charlie,Distributor D,Group 1,Category 3,8,2024,497,51
NA,Canada,Charlie,Distributor D,Group 2,Category 1,8,2024,537,81
NA,Canada,Charlie,Distributor D,Group 2,Category 2,8,2024,487,65
NA,Canada,Charlie,Distributor D,Group 2,Category 3,8,2024,382,50
NA,Canada,David,Distributor A,Group 1,Category 1,8,2024,322,64
NA,Canada,David,Distributor A,Group 1,Category 2,8,2024,425,27
NA,Canada,David,Distributor A,Group 1,Category 3,8,2024,305,64
NA,Canada,David,Distributor A,Group 2,Category 1,8,2024,356,72
NA,Canada,David,Distributor A,Group 2,Category 2,8,2024,372,28
NA,Canada,David,Distributor A,Group 2,Category 3,8,2024,401,77
NA,Canada,David,Distributor B,Group 1,Category 1,8,2024,334,50
NA,Canada,David,Distributor B,Group 1,Category 2,8,2024,257,76
NA,Canada,David,Distributor B,Group 1,Category 3,8,2024,817,57
NA,Canada,David,Distributor B,Group 2,Category 1,8,2024,718,22
NA,Canada,David,Distributor B,Group 2,Category 2,8,2024,564,43
NA,Canada,David,Distributor B,Group 2,Category 3,8,2024,533,31
NA,Canada,David,Distributor C,Group 1,Category 1,8,2024,961,77
NA,Canada,David,Distributor C,Group 1,Category 2,8,2024,431,97
NA,Canada,David,Distributor C,Group 1,Category 3,8,2024,628,25
NA,Canada,David,Distributor C,Group 2,Category 1,8,2024,735,64
NA,Canada,David,Distributor C,Group 2,Category 2,8,2024,631,64
NA,Canada,David,Distributor C,Group 2,Category 3,8,2024,982,28
NA,Canada,David,Distributor D,Group 1,Category 1,8,2024,641,63
NA,Canada,David,Distributor D,Group 1,Category 2,8,2024,263,72
NA,Canada,David,Distributor D,Group 1,Category 3,8,2024,323,63
NA,Canada,David,Distributor D,Group 2,Category 1,8,2024,550,75
NA,Canada,David,Distributor D,Group 2,Category 2,8,2024,469,33
NA,Canada,David,Distributor D,Group 2,Category 3,8,2024,570,69
NA,Mexico,Alice,Distributor A,Group 1,Category 1,8,2024,348,99
NA,Mexico,Alice,Distributor A,Group 1,Category 2,8,2024,775,27
NA,Mexico,Alice,Distributor A,Group 1,Category 3,8,2024,413,82
NA,Mexico,Alice,Distributor A,Group 2,Category 1,8,2024,532,71
NA,Mexico,Alice,Distributor A,Group 2,Category 2,8,2024,304,93
NA,Mexico,Alice,Distributor A,Group 2,Category 3,8,2024,929,27
NA,Mexico,Alice,Distributor B,Group 1,Category 1,8,2024,705,66
NA,Mexico,Alice,Distributor B,Group 1,Category 2,8,2024,890,20
NA,Mexico,Alice,Distributor B,Group 1,Category 3,8,2024,781,55
NA,Mexico,Alice,Distributor B,Group 2,Category 1,8,2024,517,71
NA,Mexico,Alice,Distributor B,Group 2,Category 2,8,2024,334,87
NA,Mexico,Alice,Distributor B,Group 2,Category 3,8,2024,537,25
NA,Mexico,Alice,Distributor C,Group 1,Category 1,8,2024,227,24
NA,Mexico,Alice,Distributor C,Group 1,Category 2,8,2024,804,33
NA,Mexico,Alice,Distributor C,Group 1,Category 3,8,2024,257,49
NA,Mexico,Alice,Distributor C,Group 2,Category 1,8,2024,845,27
NA,Mexico,Alice,Distributor C,Group 2,Category 2,8,2024,725,21
NA,Mexico,Alice,Distributor C,Group 2,Category 3,8,2024,964,99
NA,Mexico,Alice,Distributor D,Group 1,Category 1,8,2024,569,94
NA,Mexico,Alice,Distributor D,Group 1,Category 2,8,2024,614,51
NA,Mexico,Alice,Distributor D,Group 1,Category 3,8,2024,929,30
NA,Mexico,Alice,Distributor D,Group 2,Category 1,8,2024,861,42
NA,Mexico,Alice,Distributor D,Group 2,Category 2,8,2024,687,91
NA,Mexico,Alice,Distributor D,Group 2,Category 3,8,2024,777,34
NA,Mexico,Bob,Distributor A,Group 1,Category 1,8,2024,614,37
NA,Mexico,Bob,Distributor A,Group 1,Category 2,8,2024,767,86
NA,Mexico,Bob,Distributor A,Group 1,Category 3,8,2024,504,80
NA,Mexico,Bob,Distributor A,Group 2,Category 1,8,2024,871,46
NA,Mexico,Bob,Distributor A,Group 2,Category 2,8,2024,204,54
NA,Mexico,Bob,Distributor A,Group 2,Category 3,8,2024,732,92
NA,Mexico,Bob,Distributor B,Group 1,Category 1,8,2024,766,47
NA,Mexico,Bob,Distributor B,Group 1,Category 2,8,2024,507,50
NA,Mexico,Bob,Distributor B,Group 1,Category 3,8,2024,832,29
NA,Mexico,Bob,Distributor B,Group 2,Category 1,8,2024,263,87
NA,Mexico,Bob,Distributor B,Group 2,Category 2,8,2024,823,25
NA,Mexico,Bob,Distributor B,Group 2,Category 3,8,2024,367,73
NA,Mexico,Bob,Distributor C,Group 1,Category 1,8,2024,358,46
NA,Mexico,Bob,Distributor C,Group 1,Category 2,8,2024,508,93
NA,Mexico,Bob,Distributor C,Group 1,Category 3,8,2024,527,33
NA,Mexico,Bob,Distributor C,Group 2,Category 1,8,2024,223,49
NA,Mexico,Bob,Distributor C,Group 2,Category 2,8,2024,464,75
NA,Mexico,Bob,Distributor C,Group 2,Category 3,8,2024,717,97
NA,Mexico,Bob,Distributor D,Group 1,Category 1,8,2024,912,61
NA,Mexico,Bob,Distributor D,Group 1,Category 2,8,2024,796,85
NA,Mexico,Bob,Distributor D,Group 1,Category 3,8,2024,576,42
NA,Mexico,Bob,Distributor D,Group 2,Category 1,8,2024,557,71
NA,Mexico,Bob,Distributor D,Group 2,Category 2,8,2024,733,74
NA,Mexico,Bob,Distributor D,Group 2,Category 3,8,2024,799,48
NA,Mexico,Charlie,Distributor A,Group 1,Category 1,8,2024,671,80
NA,Mexico,Charlie,Distributor A,Group 1,Category 2,8,2024,390,49
NA,Mexico,Charlie,Distributor A,Group 1,Category 3,8,2024,747,45
NA,Mexico,Charlie,Distributor A,Group 2,Category 1,8,2024,318,90
NA,Mexico,Charlie,Distributor A,Group 2,Category 2,8,2024,378,74
NA,Mexico,Charlie,Distributor A,Group 2,Category 3,8,2024,880,90
NA,Mexico,Charlie,Distributor B,Group 1,Category 1,8,2024,338,96
NA,Mexico,Charlie,Distributor B,Group 1,Category 2,8,2024,417,93
NA,Mexico,Charlie,Distributor B,Group 1,Category 3,8,2024,623,55
NA,Mexico,Charlie,Distributor B,Group 2,Category 1,8,2024,835,51
NA,Mexico,Charlie,Distributor B,Group 2,Category 2,8,2024,785,20
NA,Mexico,Charlie,Distributor B,Group 2,Category 3,8,2024,271,71
NA,Mexico,Charlie,Distributor C,Group 1,Category 1,8,2024,981,45
NA,Mexico,Charlie,Distributor C,Group 1,Category 2,8,2024,585,93
NA,Mexico,Charlie,Distributor C,Group 1,Category 3,8,2024,867,98
NA,Mexico,Charlie,Distributor C,Group 2,Category 1,8,2024,281,87
NA,Mexico,Charlie,Distributor C,Group 2,Category 2,8,2024,244,51
NA,Mexico,Charlie,Distributor C,Group 2,Category 3,8,2024,571,54
NA,Mexico,Charlie,Distributor D,Group 1,Category 1,8,2024,936,59
NA,Mexico,Charlie,Distributor D,Group 1,Category 2,8,2024,661,63
NA,Mexico,Charlie,Distributor D,Group 1,Category 3,8,2024,946,53
NA,Mexico,Charlie,Distributor D,Group 2,Category 1,8,2024,765,44
NA,Mexico,Charlie,Distributor D,Group 2,Category 2,8,2024,483,81
NA,Mexico,Charlie,Distributor D,Group 2,Category 3,8,2024,951,45
NA,Mexico,David,Distributor A,Group 1,Category 1,8,2024,714,42
NA,Mexico,David,Distributor A,Group 1,Category 2,8,2024,928,84
NA,Mexico,David,Distributor A,Group 1,Category 3,8,2024,710,94
NA,Mexico,David,Distributor A,Group 2,Category 1,8,2024,372,92
NA,Mexico,David,Distributor A,Group 2,Category 2,8,2024,737,28
NA,Mexico,David,Distributor A,Group 2,Category 3,8,2024,354,50
NA,Mexico,David,Distributor B,Group 1,Category 1,8,2024,670,76
NA,Mexico,David,Distributor B,Group 1,Category 2,8,2024,294,64
NA,Mexico,David,Distributor B,Group 1,Category 3,8,2024,341,76
NA,Mexico,David,Distributor B,Group 2,Category 1,8,2024,881,99
NA,Mexico,David,Distributor B,Group 2,Category 2,8,2024,552,62
NA,Mexico,David,Distributor B,Group 2,Category 3,8,2024,736,95
NA,Mexico,David,Distributor C,Group 1,Category 1,8,2024,566,66
NA,Mexico,David,Distributor C,Group 1,Category 2,8,2024,769,63
NA,Mexico,David,Distributor C,Group 1,Category 3,8,2024,884,23
NA,Mexico,David,Distributor C,Group 2,Category 1,8,2024,741,93
NA,Mexico,David,Distributor C,Group 2,Category 2,8,2024,713,45
NA,Mexico,David,Distributor C,Group 2,Category 3,8,2024,657,87
NA,Mexico,David,Distributor D,Group 1,Category 1,8,2024,361,68
NA,Mexico,David,Distributor D,Group 1,Category 2,8,2024,811,40
NA,Mexico,David,Distributor D,Group 1,Category 3,8,2024,727,63
NA,Mexico,David,Distributor D,Group 2,Category 1,8,2024,471,20
NA,Mexico,David,Distributor D,Group 2,Category 2,8,2024,921,64
NA,Mexico,David,Distributor D,Group 2,Category 3,8,2024,257,97
SA,Brazil,Alice,Distributor A,Group 1,Category 1,8,2024,257,48
SA,Brazil,Alice,Distributor A,Group 1,Category 2,8,2024,465,80
SA,Brazil,Alice,Distributor A,Group 1,Category 3,8,2024,701,55
SA,Brazil,Alice,Distributor A,Group 2,Category 1,8,2024,916,65
SA,Brazil,Alice,Distributor A,Group 2,Category 2,8,2024,978,47
SA,Brazil,Alice,Distributor A,Group 2,Category 3,8,2024,423,77
SA,Brazil,Alice,Distributor B,Group 1,Category 1,8,2024,272,39
SA,Brazil,Alice,Distributor B,Group 1,Category 2,8,2024,968,59
SA,Brazil,Alice,Distributor B,Group 1,Category 3,8,2024,633,32
SA,Brazil,Alice,Distributor B,Group 2,Category 1,8,2024,978,63
SA,Brazil,Alice,Distributor B,Group 2,Category 2,8,2024,887,57
SA,Brazil,Alice,Distributor B,Group 2,Category 3,8,2024,805,69
SA,Brazil,Alice,Distributor C,Group 1,Category 1,8,2024,673,50
SA,Brazil,Alice,Distributor C,Group 1,Category 2,8,2024,247,50
SA,Brazil,Alice,Distributor C,Group 1,Category 3,8,2024,992,25
SA,Brazil,Alice,Distributor C,Group 2,Category 1,8,2024,286,94
SA,Brazil,Alice,Distributor C,Group 2,Category 2,8,2024,656,93
SA,Brazil,Alice,Distributor C,Group 2,Category 3,8,2024,927,45
SA,Brazil,Alice,Distributor D,Group 1,Category 1,8,2024,983,62
SA,Brazil,Alice,Distributor D,Group 1,Category 2,8,2024,750,38
SA,Brazil,Alice,Distributor D,Group 1,Category 3,8,2024,473,92
SA,Brazil,Alice,Distributor D,Group 2,Category 1,8,2024,334,47
SA,Brazil,Alice,Distributor D,Group 2,Category 2,8,2024,271,30
SA,Brazil,Alice,Distributor D,Group 2,Category 3,8,2024,994,50
SA,Brazil,Bob,Distributor A,Group 1,Category 1,8,2024,526,90
SA,Brazil,Bob,Distributor A,Group 1,Category 2,8,2024,460,83
SA,Brazil,Bob,Distributor A,Group 1,Category 3,8,2024,539,83
SA,Brazil,Bob,Distributor A,Group 2,Category 1,8,2024,963,49
SA,Brazil,Bob,Distributor A,Group 2,Category 2,8,2024,693,63
SA,Brazil,Bob,Distributor A,Group 2,Category 3,8,2024,745,31
SA,Brazil,Bob,Distributor B,Group 1,Category 1,8,2024,565,73
SA,Brazil,Bob,Distributor B,Group 1,Category 2,8,2024,493,96
SA,Brazil,Bob,Distributor B,Group 1,Category 3,8,2024,215,66
SA,Brazil,Bob,Distributor B,Group 2,Category 1,8,2024,590,71
SA,Brazil,Bob,Distributor B,Group 2,Category 2,8,2024,446,76
SA,Brazil,Bob,Distributor B,Group 2,Category 3,8,2024,907,34
SA,Brazil,Bob,Distributor C,Group 1,Category 1,8,2024,558,85
SA,Brazil,Bob,Distributor C,Group 1,Category 2,8,2024,659,38
SA,Brazil,Bob,Distributor C,Group 1,Category 3,8,2024,435,53
SA,Brazil,Bob,Distributor C,Group 2,Category 1,8,2024,724,26
SA,Brazil,Bob,Distributor C,Group 2,Category 2,8,2024,679,30
SA,Brazil,Bob,Distributor C,Group 2,Category 3,8,2024,455,89
SA,Brazil,Bob,Distributor D,Group 1,Category 1,8,2024,406,26
SA,Brazil,Bob,Distributor D,Group 1,Category 2,8,2024,499,99
SA,Brazil,Bob,Distributor D,Group 1,Category 3,8,2024,477,91
SA,Brazil,Bob,Distributor D,Group 2,Category 1,8,2024,895,60
SA,Brazil,Bob,Distributor D,Group 2,Category 2,8,2024,808,30
SA,Brazil,Bob,Distributor D,Group 2,Category 3,8,2024,381,65
SA,Brazil,Charlie,Distributor A,Group 1,Category 1,8,2024,787,81
SA,Brazil,Charlie,Distributor A,Group 1,Category 2,8,2024,461,49
SA,Brazil,Charlie,Distributor A,Group 1,Category 3,8,2024,485,98
SA,Brazil,Charlie,Distributor A,Group 2,Category 1,8,2024,405,88
SA,Brazil,Charlie,Distributor A,Group 2,Category 2,8,2024,995,94
SA,Brazil,Charlie,Distributor A,Group 2,Category 3,8,2024,467,72
SA,Brazil,Charlie,Distributor B,Group 1,Category 1,8,2024,856,40
SA,Brazil,Charlie,Distributor B,Group 1,Category 2,8,2024,560,66
SA,Brazil,Charlie,Distributor B,Group 1,Category 3,8,2024,951,68
SA,Brazil,Charlie,Distributor B,Group 2,Category 1,8,2024,324,67
SA,Brazil,Charlie,Distributor B,Group 2,Category 2,8,2024,564,85
SA,Brazil,Charlie,Distributor B,Group 2,Category 3,8,2024,941,31
SA,Brazil,Charlie,Distributor C,Group 1,Category 1,8,2024,379,45
SA,Brazil,Charlie,Distributor C,Group 1,Category 2,8,2024,888,56
SA,Brazil,Charlie,Distributor C,Group 1,Category 3,8,2024,298,84
SA,Brazil,Charlie,Distributor C,Group 2,Category 1,8,2024,982,68
SA,Brazil,Charlie,Distributor C,Group 2,Category 2,8,2024,477,67
SA,Brazil,Charlie,Distributor C,Group 2,Category 3,8,2024,926,97
SA,Brazil,Charlie,Distributor D,Group 1,Category 1,8,2024,732,58
SA,Brazil,Charlie,Distributor D,Group 1,Category 2,8,2024,838,26
SA,Brazil,Charlie,Distributor D,Group 1,Category 3,8,2024,598,20
SA,Brazil,Charlie,Distributor D,Group 2,Category 1,8,2024,249,44
SA,Brazil,Charlie,Distributor D,Group 2,Category 2,8,2024,667,55
SA,Brazil,Charlie,Distributor D,Group 2,Category 3,8,2024,666,39
SA,Brazil,David,Distributor A,Group 1,Category 1,8,2024,231,55
SA,Brazil,David,Distributor A,Group 1,Category 2,8,2024,710,77
SA,Brazil,David,Distributor A,Group 1,Category 3,8,2024,594,20
SA,Brazil,David,Distributor A,Group 2,Category 1,8,2024,292,27
SA,Brazil,David,Distributor A,Group 2,Category 2,8,2024,539,40
SA,Brazil,David,Distributor A,Group 2,Category 3,8,2024,568,25
SA,Brazil,David,Distributor B,Group 1,Category 1,8,2024,878,32
SA,Brazil,David,Distributor B,Group 1,Category 2,8,2024,229,65
SA,Brazil,David,Distributor B,Group 1,Category 3,8,2024,696,21
SA,Brazil,David,Distributor B,Group 2,Category 1,8,2024,876,24
SA,Brazil,David,Distributor B,Group 2,Category 2,8,2024,583,52
SA,Brazil,David,Distributor B,Group 2,Category 3,8,2024,707,82
SA,Brazil,David,Distributor C,Group 1,Category 1,8,2024,915,83
SA,Brazil,David,Distributor C,Group 1,Category 2,8,2024,597,63
SA,Brazil,David,Distributor C,Group 1,Category 3,8,2024,982,36
SA,Brazil,David,Distributor C,Group 2,Category 1,8,2024,941,23
SA,Brazil,David,Distributor C,Group 2,Category 2,8,2024,604,30
SA,Brazil,David,Distributor C,Group 2,Category 3,8,2024,211,23
SA,Brazil,David,Distributor D,Group 1,Category 1,8,2024,594,93
SA,Brazil,David,Distributor D,Group 1,Category 2,8,2024,930,35
SA,Brazil,David,Distributor D,Group 1,Category 3,8,2024,289,61
SA,Brazil,David,Distributor D,Group 2,Category 1,8,2024,784,86
SA,Brazil,David,Distributor D,Group 2,Category 2,8,2024,921,32
SA,Brazil,David,Distributor D,Group 2,Category 3,8,2024,556,27
SA,Argentina,Alice,Distributor A,Group 1,Category 1,8,2024,425,69
SA,Argentina,Alice,Distributor A,Group 1,Category 2,8,2024,459,63
SA,Argentina,Alice,Distributor A,Group 1,Category 3,8,2024,770,70
SA,Argentina,Alice,Distributor A,Group 2,Category 1,8,2024,202,38
SA,Argentina,Alice,Distributor A,Group 2,Category 2,8,2024,568,23
SA,Argentina,Alice,Distributor A,Group 2,Category 3,8,2024,934,91
SA,Argentina,Alice,Distributor B,Group 1,Category 1,8,2024,689,21
SA,Argentina,Alice,Distributor B,Group 1,Category 2,8,2024,938,32
SA,Argentina,Alice,Distributor B,Group 1,Category 3,8,2024,265,23
SA,Argentina,Alice,Distributor B,Group 2,Category 1,8,2024,937,96
SA,Argentina,Alice,Distributor B,Group 2,Category 2,8,2024,659,41
SA,Argentina,Alice,Distributor B,Group 2,Category 3,8,2024,343,56
SA,Argentina,Alice,Distributor C,Group 1,Category 1,8,2024,519,52
SA,Argentina,Alice,Distributor C,Group 1,Category 2,8,2024,714,66
SA,Argentina,Alice,Distributor C,Group 1,Category 3,8,2024,679,20
SA,Argentina,Alice,Distributor C,Group 2,Category 1,8,2024,281,55
SA,Argentina,Alice,Distributor C,Group 2,Category 2,8,2024,666,89
SA,Argentina,Alice,Distributor C,Group 2,Category 3,8,2024,850,78
SA,Argentina,Alice,Distributor D,Group 1,Category 1,8,2024,551,76
SA,Argentina,Alice,Distributor D,Group 1,Category 2,8,2024,283,27
SA,Argentina,Alice,Distributor D,Group 1,Category 3,8,2024,914,25
SA,Argentina,Alice,Distributor D,Group 2,Category 1,8,2024,759,79
SA,Argentina,Alice,Distributor D,Group 2,Category 2,8,2024,587,31
SA,Argentina,Alice,Distributor D,Group 2,Category 3,8,2024,267,88
SA,Argentina,Bob,Distributor A,Group 1,Category 1,8,2024,347,83
SA,Argentina,Bob,Distributor A,Group 1,Category 2,8,2024,624,92
SA,Argentina,Bob,Distributor A,Group 1,Category 3,8,2024,828,85
SA,Argentina,Bob,Distributor A,Group 2,Category 1,8,2024,699,53
SA,Argentina,Bob,Distributor A,Group 2,Category 2,8,2024,706,30
SA,Argentina,Bob,Distributor A,Group 2,Category 3,8,2024,677,53
SA,Argentina,Bob,Distributor B,Group 1,Category 1,8,2024,405,44
SA,Argentina,Bob,Distributor B,Group 1,Category 2,8,2024,492,72
SA,Argentina,Bob,Distributor B,Group 1,Category 3,8,2024,373,71
SA,Argentina,Bob,Distributor B,Group 2,Category 1,8,2024,329,73
SA,Argentina,Bob,Distributor B,Group 2,Category 2,8,2024,721,95
SA,Argentina,Bob,Distributor B,Group 2,Category 3,8,2024,536,47
SA,Argentina,Bob,Distributor C,Group 1,Category 1,8,2024,838,68
SA,Argentina,Bob,Distributor C,Group 1,Category 2,8,2024,252,73
SA,Argentina,Bob,Distributor C,Group 1,Category 3,8,2024,560,83
SA,Argentina,Bob,Distributor C,Group 2,Category 1,8,2024,484,73
SA,Argentina,Bob,Distributor C,Group 2,Category 2,8,2024,686,35
SA,Argentina,Bob,Distributor C,Group 2,Category 3,8,2024,953,44
SA,Argentina,Bob,Distributor D,Group 1,Category 1,8,2024,272,71
SA,Argentina,Bob,Distributor D,Group 1,Category 2,8,2024,336,30
SA,Argentina,Bob,Distributor D,Group 1,Category 3,8,2024,385,70
SA,Argentina,Bob,Distributor D,Group 2,Category 1,8,2024,418,93
SA,Argentina,Bob,Distributor D,Group 2,Category 2,8,2024,496,91
SA,Argentina,Bob,Distributor D,Group 2,Category 3,8,2024,688,52
SA,Argentina,Charlie,Distributor A,Group 1,Category 1,8,2024,603,32
SA,Argentina,Charlie,Distributor A,Group 1,Category 2,8,2024,919,50
SA,Argentina,Charlie,Distributor A,Group 1,Category 3,8,2024,630,68
SA,Argentina,Charlie,Distributor A,Group 2,Category 1,8,2024,612,92
SA,Argentina,Charlie,Distributor A,Group 2,Category 2,8,2024,877,95
SA,Argentina,Charlie,Distributor A,Group 2,Category 3,8,2024,868,28
SA,Argentina,Charlie,Distributor B,Group 1,Category 1,8,2024,853,90
SA,Argentina,Charlie,Distributor B,Group 1,Category 2,8,2024,882,99
SA,Argentina,Charlie,Distributor B,Group 1,Category 3,8,2024,720,97
SA,Argentina,Charlie,Distributor B,Group 2,Category 1,8,2024,295,93
SA,Argentina,Charlie,Distributor B,Group 2,Category 2,8,2024,820,74
SA,Argentina,Charlie,Distributor B,Group 2,Category 3,8,2024,689,96
SA,Argentina,Charlie,Distributor C,Group 1,Category 1,8,2024,581,84
SA,Argentina,Charlie,Distributor C,Group 1,Category 2,8,2024,400,84
SA,Argentina,Charlie,Distributor C,Group 1,Category 3,8,2024,656,92
SA,Argentina,Charlie,Distributor C,Group 2,Category 1,8,2024,967,70
SA,Argentina,Charlie,Distributor C,Group 2,Category 2,8,2024,521,92
SA,Argentina,Charlie,Distributor C,Group 2,Category 3,8,2024,547,78
SA,Argentina,Charlie,Distributor D,Group 1,Category 1,8,2024,755,21
SA,Argentina,Charlie,Distributor D,Group 1,Category 2,8,2024,264,68
SA,Argentina,Charlie,Distributor D,Group 1,Category 3,8,2024,315,69
SA,Argentina,Charlie,Distributor D,Group 2,Category 1,8,2024,457,50
SA,Argentina,Charlie,Distributor D,Group 2,Category 2,8,2024,486,58
SA,Argentina,Charlie,Distributor D,Group 2,Category 3,8,2024,643,79
SA,Argentina,David,Distributor A,Group 1,Category 1,8,2024,752,61
SA,Argentina,David,Distributor A,Group 1,Category 2,8,2024,599,76
SA,Argentina,David,Distributor A,Group 1,Category 3,8,2024,215,59
SA,Argentina,David,Distributor A,Group 2,Category 1,8,2024,560,33
SA,Argentina,David,Distributor A,Group 2,Category 2,8,2024,532,27
SA,Argentina,David,Distributor A,Group 2,Category 3,8,2024,375,26
SA,Argentina,David,Distributor B,Group 1,Category 1,8,2024,364,59
SA,Argentina,David,Distributor B,Group 1,Category 2,8,2024,359,23
SA,Argentina,David,Distributor B,Group 1,Category 3,8,2024,746,75
SA,Argentina,David,Distributor B,Group 2,Category 1,8,2024,492,89
SA,Argentina,David,Distributor B,Group 2,Category 2,8,2024,961,82
SA,Argentina,David,Distributor B,Group 2,Category 3,8,2024,493,25
